Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION II (CAGAYAN VALLEY),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Ampalaya [Bitter gourd],43.33,33.75,28.33,30,29.44,37.78,44.44,32.5,12.89,38.89,65,47.78,50,51.7,38.87,43.96,35.2,43.73,46.22,40.42,44.29,75.38,44.53,52.26,46.02,42.78,43.8,37.64,36.96,36.44,38.98,54,41.38,45.75,42.13,32.04,44.44,44.45,39.07,34.17,33.98,45.83,38.6,33.82,49.78,74.11,64.25,49.03,49.29,47.2,42.27,34.27,28.91,38.58,43.11,59.78,37.88,36.53,31.6,44.35,51,49.48,46.25,51.88,40.78,41.7,62.96,48.56,38.95,60.13,86.86,52.44,55.11,26.5,28.2,27.44,39.38,52.09,38,46.09,46.23,63.38,63.04,56.27,56.44,36.3,39.04,31.93,33.07,42.48,41.82,46.58,42.55,..,44.07,50.86,55.38,59.74,57.58,54.1,..,54.63,67.83,80.73,51.84,58.05,51.18,37.78,58.87,50.15,46.31,47.78,42.76,51.78,48.35,41.25,47.83,57.93,55.48,57.8,47.98,37.38,47,51.4,46.6,56.6,43.04,35.4,30.95,..,102.3,117.11,83.6,53.66,49.9,35.25,29.36,49.35,45.3,73.7,62,..,..,54.4,67.07,70.58,73.2,65.73,61.58,..,51.73,44.93,..,78.09,84.56,66.36
..REGION III (CENTRAL LUZON),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,10.75,9.42,9.89,9.28,10.42,13.96,13.88,20.6,35.78,17.98,14.2,10.44,10.62,11.95,12.31,9.49,12.31,11.47,27.29,51.82,24.43,18.18,20.27,18.88,17.28,11.91,11.57,10.24,10.15,9.8,10.78,21.85,16.2,15.03,20.63,11.89,11.73,15.07,29.31,15.64,11.1,11.2,15.42,18.18,19.33,13.44,11.45,11.42,10.9,10.05,11.88,11.29,12.58,18.76,53.22,29.5,17.09,34.37,34.13,23.58,21.05,14.58,10.76,18,22.36,13.47,22.98,17.58,23.7,34.02,27.91,23.22,14.68,13.71,18.18,13.62,13.73,13.13,18.31,18.6,..,14.33,15.4,13.75,16.89,15.9,19.1,..,25.57,24.18,25.91,57.18,49.93,26.08,19.73,31.8,32.58,18.64,22.9,33.02,16.76,12.8,20.2,28.2,25.29,15.15,22.1,15.58,13.82,24.33,39.4,27.73,22.68,21.4,11.36,11.88,..,24.55,21.67,21.22,21.06,17.95,17.68,19.6,19.55,19.03,39.58,35.89,..,19.7,23.2,28.18,18.73,18.33,18.58,19.08,..,19.82,18.82,..,19.51,37.87,31.49
..REGION III (CENTRAL LUZON),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),"Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..,27.63,30.4,25,22.35,25.51,36.29,31.38,30.11,54.49,40.78,67.76,44.78,31.71,21.16,15.91,21.11,19.8,28.49,31.69,24.4,38.4,43.45,36.4,35.85,30,26.07,22.17,21.24,25.43,24.04,26.16,27.43,58.36,54.4,63.06,50.91,33.23,29.53,19.6,19.91,21.2,29.53,59.33,38.83,28.93,37.11,40.23,52.89,20.08,19.43,19.6,24.78,17.55,34.04,41.89,36.58,58,72.86,47.67,53.44,38.23,22.88,22.56,19.24,20.93,25.69,28.42,25.78,37.08,44.38,51.42,58.82,31.83,25.62,27,25.38,28.75,24.78,36,29.98,..,44.22,41.29,44.83,42.43,25.25,25.1,..,34.73,47.75,68.78,56.27,52.23,60.98,40.27,54.76,19.13,25.58,25.23,28.8,22.51,26.33,36.25,43.98,37.22,53.3,61.5,46.78,34.22,30.33,36.92,32.04,35.73,28.89,17.73,13.93,..,68.65,57.38,98.32,58.74,39.05,35.75,26.09,24.3,26.83,58.63,23.98,..,..,60.86,37.07,31.65,37.63,32.07,32.5,..,48.93,36.62,..,59.24,83.44,66.31
..REGION III (CENTRAL LUZON),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Squash,..,..,..,..,..,..,..,..,..,..,..,..,..,16.33,17.4,16.4,14.23,14.76,15.49,15.76,17.64,24.44,23.4,15.8,13,12.27,12.24,13.18,13.78,14.33,12.24,12.78,14.87,15.93,15.08,15.24,11.71,11.33,11.24,11.71,14.04,15.5,15,18.56,17.68,17.67,15.65,16.46,15.67,16.18,15.89,17.89,15.76,15.18,16.11,16.82,22,20.44,15.08,14,12.16,12.68,15.78,13.1,14.93,15.25,15.8,19.24,13.55,19.29,16.2,17.62,24.73,20.55,17.93,15.56,14.64,17.62,18.33,21.09,20.58,19.48,23.53,23.29,24.2,22.48,23.56,23.42,23.76,23.38,15.69,17.62,22.65,..,24.22,20.29,21.25,25.63,21.43,24.15,..,28.26,36.13,42.04,26.2,20.63,18.93,17.91,17.22,19.33,17.11,21.88,23.98,21.07,19.08,20.85,21.95,31.6,29.5,23.23,17.4,14.31,17.93,22.08,21.11,22.3,21.69,19.11,17.65,..,18.63,34.47,80.94,51.03,28.2,16.8,13.38,17.03,24.3,34.83,35.33,..,18.63,16.63,17.51,18.45,20.98,28.67,25.7,..,30.98,33.33,..,24.07,30.22,35.84
..REGION III (CENTRAL LUZON),Tomato,15.56,5.25,6.67,12.67,21.67,36.22,40.27,55,38.89,21,36.25,48.89,37.5,20.23,10.78,7.87,8.3,19.91,33.44,36.36,31.6,44.31,67.89,49.68,22.2,10.49,17.82,41.07,47.89,38.8,29.56,33.04,36.93,35.35,25.53,12.67,19.78,18,9.2,9.77,20.07,30.78,65.51,63.18,36.18,33.56,41.28,47.17,25.51,10.45,5.93,9.13,22.73,23.35,24.44,30.02,37.38,35.64,37.8,21.98,25.62,19.6,11.18,19.03,23.42,25.93,30.78,38.24,19.35,38.84,65.29,78.93,45.51,32.08,9.88,9.47,21.02,27.22,31,30.09,33.48,31.94,27.67,51.02,31.18,17.68,12.16,17.78,31.76,20.53,13.89,20.74,33.6,..,36.2,18.13,17.5,15.5,28.33,33.04,..,25.89,51.28,50.8,50.8,15,32.48,29.53,17.95,23.85,7.64,9.75,32.22,38.36,38.8,34.83,44.83,29.44,30.35,30.65,30,22.38,22.67,26.4,39.2,17.13,23.07,47.93,44.5,..,82.68,113.42,85.58,31.37,14.25,13.95,15.91,34.3,62.3,54.9,33.36,..,24.68,24.77,30.16,25.63,47,73.67,60.45,..,17.78,30.22,..,54.98,56.24,61.6
..REGION III (CENTRAL LUZON),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Ampalaya [Bitter gourd],30.53,27.63,27.37,23.47,25.78,32.06,28.18,29,17.7,27.64,55.75,43.2,42,46.7,32.9,34.27,29.61,31.77,36.87,38.67,36.25,51.74,38.41,43.17,42.45,35.74,37.62,37.94,32.47,29.14,27.34,44.79,37.67,42.25,33.86,31.01,37.62,37.78,34.38,26.55,31.13,32.41,31.53,29.34,41.24,54.46,48.02,36.01,46.34,38.4,33.52,28.2,24.9,30.87,42.89,48.43,27.96,26.6,28.92,37.14,48.37,44.44,44.83,39.18,35.59,33.9,43.7,32.77,28.69,37.27,53.31,44.89,49.54,32.61,35.68,34.41,39.17,40.47,35.83,28.22,39.74,55.59,66.28,55.49,56.02,41.84,38.3,33.22,29.48,39.87,35.57,39.89,40.12,49.26,61.66,45.37,60.95,59.87,52.14,40.29,38.44,47.37,63.33,59.7,47.44,47.98,55.34,44.42,64.83,42.83,42.22,41.76,39.48,45.49,46.01,32.6,37.14,53.82,55,55.38,49.16,..,44.57,47.35,54.35,50.51,32.74,36.89,34.58,57.94,129.66,98.01,82.42,54.1,44.99,36.23,31.21,48.07,44.94,69.97,57.53,56.01,48.53,60.51,67.73,66.05,57.55,56.7,60.45,73.05,39.45,44.67,51.86,78.87,108.99,63.9
..REGION IV-A (CALABARZON),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Eggplant long, purple",31.07,14.65,8.66,12.09,13.46,16.54,13.64,11.85,6.12,12.64,15.28,19.4,37.08,32.65,30.98,23.95,26.41,28.42,29.86,20.63,19.42,36.72,23.38,47.67,41.22,32.98,28.05,31.49,24.87,22.82,24,26.58,16.75,26.41,27.21,27.17,29.97,24.98,23.88,20.31,22.87,20.49,19.72,17.43,20.36,30.87,29.9,33.98,43.47,23.67,25.78,19.82,19.77,20.99,31.53,40.26,28.42,17.93,22,27.32,27.83,28.29,25.03,19.44,17.85,17.08,27.85,24.72,22.01,27.29,36.45,35.57,35.77,37.72,38.53,28.81,21.84,21.54,26.44,20.79,22.44,32.3,30.71,34.55,42.91,40.94,34.91,31.9,26.02,24.52,25.51,34.69,30.32,30.64,41.84,32.67,48.37,38.1,39.31,27.26,27.58,31.7,44.27,50.01,42.74,36.51,51.9,37.77,52.32,19.13,31.34,29.13,27.23,23.5,26.21,35.58,33.32,41.44,51.99,44.5,49.18,..,36.16,42.44,32.9,23.33,24.49,19.33,16.35,37.28,82.4,79.69,96.87,58.98,47.81,39.65,31.06,24.88,35.33,57.46,26,35.36,39.74,60.07,54.11,45.82,32.25,34.8,38.89,61.18,44.86,39.6,41.47,59.85,92.46,65.51
..REGION IV-A (CALABARZON),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Okra,24.47,17.69,21.26,29.29,32.89,26.75,15.91,12.9,11.3,30.06,26.55,23.04,33.5,32.22,27.11,23,32,32.75,23.4,27.8,27.64,35.45,36.75,48.6,36.55,24.65,30.1,23.13,23.85,19.28,13.8,23.58,28.93,29.54,29,25.36,26,26.44,21.71,23.17,17.77,18.31,19.6,24.26,19.78,25,26.31,30,35,25,28.08,30.9,24.42,25,20.91,29.29,23.44,18.76,21.47,23.5,26,32.5,42.53,42.69,42.11,40.25,31.25,19.12,20,20.67,20.67,20.67,22.22,35.59,38.75,44.96,40,40.25,30.45,26.8,29.29,37.78,47.5,41,39.58,37.5,40,44.38,42.19,31.56,25,40,36.76,32.5,..,26.13,39.56,47.69,49.6,..,28.08,44.33,34.58,47,57.92,30.56,46,46.25,58.33,54.92,29.67,43.75,35.87,29.83,32.08,30.67,30.42,45.42,58.33,42.92,40.35,..,60,51.67,41.75,35.63,25.9,21.56,35.31,52.5,70.42,101.67,..,45.88,56.88,50.94,43.75,54.69,40.63,55,..,..,47.94,78.5,75.94,76.56,..,49,45.63,50.94,..,46.56,..,92.33,95,55.14
..REGION IV-A (CALABARZON),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8,16.5,19.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.32,21.85,19.33,17.4,18,22.09,21.96,18.44,17.93,20.44,17.87,18.28,18.15,16.55,16.72,22.78,23.24,23.33,20,20,21.07,19.75,19.12,17.89,17.89,17.89,19.62,22.33,16.33,26.05,22.81,20,17.86,..,..,..,..,..,13.31,13.8,20.54,24,22.06,20.25,20.25,20.54,23.56,17,..,19.5,21,24.06,24.35,..,21.92,29.67,33.33,36,32.08,18.83,28.33,22.33,23.5,30.17,28.4,32.33,26.67,29.42,29.17,29.2,34.17,27.08,27.67,31.25,27,..,35.67,40.56,36.18,30.81,24,24.06,25.94,27.81,47.08,46.67,..,32.35,28.75,25.94,25.94,32.81,29.29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Squash,18.53,18.4,11.58,10.13,12.13,13.21,12.88,12.35,9.84,8.04,9.88,10.66,14.97,15.51,15.79,14.24,12.47,13.38,17.18,17.75,18.8,23.88,23.16,21.32,16.98,13.37,14.01,16.09,13.7,13.23,12.8,17.69,16.9,22.54,18.07,18.87,19.21,19.67,14.56,14.01,13.32,11.92,13.28,11.31,10.66,14.26,20.09,17.99,18.04,17.08,15.5,15.92,14.7,13.09,16.86,19.01,16.11,12.6,13.14,14.36,15.22,15.27,15.97,17.46,17.04,16.4,18.97,19.49,15.96,15.77,18.88,21.26,21.15,18.44,16.32,18.46,15.98,16.58,18.52,18.57,16.42,15.51,22.03,19.86,20.52,20.96,18.86,16.74,15.4,12.37,12.18,15.16,21.05,26.14,26.21,19.25,25.37,22.3,19.69,19.57,19.06,21.96,34.24,29.75,23.07,14.39,16.87,17.81,17.71,18.72,19.41,26.74,28.87,17.32,17.23,21.12,18.5,28.11,26.87,25.29,20.38,..,17.13,19.83,17.06,19.34,21.06,17.91,14.94,15.29,21.47,34.15,64.71,47.4,25.09,18.42,14.58,16.19,23.53,30.57,36.31,22.79,23.37,15.08,21.39,20.07,26.27,33.38,23.36,27.86,29.55,33.01,23.96,23.25,30.6,33.04
..REGION IV-A (CALABARZON),Tomato,14.2,9.12,6.09,8.31,14.5,27.19,32.2,45.89,28.41,18.51,27.93,33.56,38.38,25.85,10.63,9.39,7.96,19.12,30.57,30.05,35.53,37.73,48.67,41.25,25.09,14.14,18.72,30.8,39.05,28.79,22.11,26.15,29.36,31.54,19.21,18.73,17.87,17.61,10.67,9.75,17.6,40.33,45.46,44.19,33.58,32.07,34.06,28.83,22.04,14.71,11.52,8.21,9.1,17.98,27.7,26.26,35.53,37.94,36.23,21.8,30.13,18.62,12.78,14.51,13.96,23.19,33.24,28.47,22.57,33.62,50.47,57.89,44.27,32.53,15.2,14.74,20.36,24.7,33.54,37.42,39.67,33.23,34.37,40.41,40.08,25.56,17.81,21.41,21.34,17.55,18.79,20.93,34.45,45.31,46.75,28.97,37.11,22.27,27.17,26.64,21.56,26.02,60.95,57.88,44.17,19.7,34.73,39.01,28.86,26.58,16.21,21.99,42.96,44.23,53.21,36.89,42.63,36.55,30.74,31.64,31.62,..,22.47,44.75,42.12,22.41,32.3,52.17,47.86,59.19,105.92,110.55,89.88,27.5,17.09,14.32,13.82,39.31,65.91,65.17,45.22,37.34,34.45,27.54,36.08,34.04,46.8,74.08,59.33,37.21,26.31,34.16,58.98,66.49,69.26,59.03
..REGION IV-A (CALABARZON),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35,40.24,33.85,32.92,32.67,36.56,31.25,21.12,23.94,23.41,19.56,21.76,21.12,31.84,45.94,..,23.88,25.63,24.83,29,..,27.5,26.19,64.17,57.13,54.17,22.5,34,36.56,34.17,26.1,18.33,26.08,42.47,48.58,54.58,39.4,43.75,34.17,33.33,34.17,32.58,..,28.8,46.44,36.8,25.19,40.4,61.88,62.81,73.68,111.25,118.33,..,30.88,16.13,18.31,17.44,45.31,65.86,54.06,..,..,40.44,28.35,37.06,35.41,50.63,68.25,64.69,33,..,35.31,..,71.56,73.75,65.24
..REGION IV-A (CALABARZON),Upo [Bottle gourd],10,10.47,10,8.93,9,8.47,11.59,12.13,8.4,9.44,13.35,8.8,9.7,16.39,9.6,8,10.8,13.8,11.56,14.6,15.4,23.4,26.25,32.2,21.55,15.9,11.6,11.6,13.35,14.88,17.15,16.67,14.24,20.69,19.33,15.92,12.53,9.56,11.67,10,7.73,8.69,10.5,11.11,11.64,11.56,13.08,13.91,16.53,10.78,10.92,11.13,10.7,9.7,9.33,11.53,9.88,11.13,12.05,13.69,12.56,13.94,15.11,16.36,12.32,10,13.5,21.05,19.75,18.42,18.42,18.42,12.22,16.13,16,17.23,17.06,10,14.77,13.13,15.33,10.67,13.85,15,17.19,15.83,15.6,13.94,12.13,12.25,14.25,15.6,18.88,13,..,13.81,17.81,17.06,16.15,..,16.33,15.8,25.5,23.2,28.33,20.25,19.8,18.25,19.42,12.17,15.67,17.33,15.2,17,18.83,18.2,20.08,21.5,23.4,19.67,20.17,..,20.07,26.67,25.3,25.31,19.8,21.88,21.25,20.31,25.92,35.17,..,20.82,16.56,16.63,14.13,17.81,22,33.75,..,..,25.07,18.15,17.5,18.47,18.88,15.95,16.5,19.19,..,24.38,..,30.33,36.31,27.86
..MIMAROPA REGION,Ampalaya [Bitter gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
