Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION V (BICOL REGION),"Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Onion Red Creole (Bermuda Red),67.08,51.88,33.47,27.15,25,25.25,30.81,36.97,45.25,49.25,47.43,45.08,57.14,96.4,60.69,54.06,54.58,53.19,58.75,57.36,47.97,62.64,61.25,60.18,55,44.86,40.11,39.89,44.31,51.88,57.08,69.81,74.72,80.97,70.31,61.53,58.75,52.81,41.67,40.5,40.58,41.42,40.83,40.75,48.09,49.28,56.07,66.72,65.18,58.75,35,24.92,21.13,25.21,29.72,37.36,38.04,36.25,36.25,36.25,44.13,36.25,33.06,28.61,28.28,32.19,38.28,40.97,44.72,52.64,79.06,84.72,85.28,69.44,49.86,56.88,72.25,91.25,89.42,93.48,98.59,94.53,62.5,51.72,53.75,55.31,48.47,44.58,46.07,54.53,54.31,53.75,66.31,70.86,80.92,99.72,90,64.22,55.63,57.86,64.5,75.75,78.14,84.31,86.56,66.43,67.97,61.96,64.72,64.53,55.63,46.61,40.63,50.42,48.75,48.91,48.75,66.61,88.75,159.64,157.66,85,58.96,70.89,75,75.31,80.83,88.93,120.69,164.58,220.42,137.14,80.54,89.11,91.96,..,70.03,78.69,91.31,96.75,104.56,117.81,128.68,148.71,148.44,74.13,54.19,42.43,62.43,71.34,88.5,107.71,136.71,176.5,231.63,328.44
..REGION V (BICOL REGION),Onion White (Yellow Granex),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Pepper bell,132,84.8,83.66,84.59,84.8,84.34,84.68,102.74,160.66,165.77,152.23,149,186.38,88.17,105.72,104.62,95,90.6,90.88,91.46,114.6,198.85,271.92,255,206.78,140.23,134.29,133.98,129.55,133.17,180.58,217.04,264.97,263.7,190.15,136.43,123.94,121.92,108.11,103.23,116.43,114.23,117.91,121.58,151.1,230.14,215.49,229.4,222.11,196,171,106.52,86.4,120.8,132.94,108.06,166.2,184.2,184.2,204.56,157.66,110,124.8,156.4,118.63,121.86,177.14,227.54,233.02,204.75,207.34,181.72,164.15,145.85,146,141.38,111.38,79.62,87.23,109.14,143.62,241,278.46,247.85,184.46,151.83,114.86,78,94,82.46,101.38,101.54,108.46,165.54,181.23,164.77,143.46,163.83,180.46,212.15,179.23,175.08,173.92,176.62,279.17,281.29,278.92,186.46,147.08,113.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Garlic Taiwan (Imported),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.76,57.55,83.03,106.17,175.98,282.21,161.77,77.23,70.78,70.24,63.1,68.89,68.43,61.5,61.68,63.28,66.25,63.55,67.31,70.39,73.32,76.62,78.86,89.05,240,100.83,112.97,116.55,122.14,119.17,111.85,110.06,110.4,116.65,118.43,127.58,129.37,126.38,120.2,148.08,156.26,120,72.83,75.17,75.4,73.26,72.28,70.85,68.23,..,64.86,64.48,62.69,57.37,53.17,49.2,51.56,51.46,55.22,54.92,59.29,64.87,73.68,80.06,128.46,104.13,104.13,93.27,93.63,88.18,89.03,91.23,98.53,128.73,104.37,119.29,86.56,54.58,53.12,59.2,64.16,61.84,67.2,76.75,77.25,77.1,75.15,71.8,69.35,69.9,71,71.35,71.75,73.72,83.9,84.6,84.1,79.1,71.75,73.4,73.3,70.4,68.72,68.45,70.75,67.95,68.55,68.8
..REGION VI (WESTERN VISAYAS),Garlic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,103.85,100,..,100,100,100,100,100,100,100,100,108.33,100.71,109.23,106.15,104.62,103.33,100,101.43,101.43,106.67,98.6,100,..,100,..,100,100,100,104.87,131.79,176.92,285.38,218.21,157.95,133.33,133.33,127.78,116.9,120,109.17,95.38,90.38,97.31,100,106.43,111.15,104.62,101.54,91.58,88.85,56.15,90,93.08,112,104.62,126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90,..,..,..,..,..,..,..,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Ginger Hawaiian,33.6,33.93,42.13,56.42,73.18,49.02,47.14,70.02,59.08,43.07,36,32.29,32.08,28.45,28.8,25.85,31.35,30.62,26.77,25.71,24.89,23.26,19.17,18.74,21.38,21.4,21.4,22.28,23.38,23.2,23.2,23.2,22.75,23.33,26.25,26.75,28.14,25.47,27.22,29.4,37.51,38,59.67,71.5,..,53.2,..,48.68,61.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172.92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Ginger Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.32,103.15,126.92,148.15,148.15,131.77,111.08,91.86,79.58,72,70.62,66.33,71.85,112.66,125.31,138,118.43,111.15,79.62,67.69,64.69,59.58,59.23,59.15,93.08,70.31,67.77,126,64.15,61.93,65.49,58.31,55.23,49.31,44.62,42.92,40.93,40.25,40,39.69,39.23,41.85,42.62,43,43,42.38,41.71,..,42,42.46,45.31,45.33,46.28,54.07,65.22,60.61,65.69,64.23,64.38,63.33,64.46,75,..,116.75,116.75,119.22,114.25,95.93,91.63,92.14,92.89,90.38,114.57,149.5,144,148.43,148.6,140.43,114.22,87.8,82.5,71,75.25,72.5,68.75,72.25,68.9,68,75.48,79.6,74,64.56,58.65,57.56,61.5,58.25,51.4,54.4,55.5,55.8,56.28,60.4,60.25,49.3,55.8,54.56
..REGION VI (WESTERN VISAYAS),Onion Leeks,29.38,33.2,30.67,22.57,89.8,89.93,89.93,32.52,32.49,28.23,24.42,27.68,80.04,78.43,71.69,61.43,52.04,56.97,51.29,50.4,49.45,54.89,53.68,62,76.74,77.58,70.34,58.32,54.42,58.33,49.14,61.66,70.27,64.99,63.74,74.51,88.69,81.63,69.4,57.75,62.99,74.17,73.89,73.89,103.31,87.94,87.83,80.48,28.2,31.35,26.4,19.72,21.6,19.91,23.54,24.49,29.35,29.94,23.95,33.93,40.23,32.05,27.86,23.38,24.02,28.75,39.58,44.47,17.62,45.85,61.83,43,43.14,36.12,34.23,25.4,40.29,32.97,31.57,48.6,46.23,39.67,46.62,47.77,41.23,40.83,29.85,31.57,29.61,27.65,27.53,27.08,30.37,29.17,38.77,44.83,59.75,60.2,..,67.14,51.06,39.31,41.8,39.86,..,29.17,41.58,42,41.92,38.5,44.92,42,40.14,43.17,46.15,58.92,61.23,72.14,77,77,74.92,69.25,63.92,67,63.92,57,43,45.77,51,51.54,52.46,57.46,61,70.92,61.5,59,55.54,52.69,43.69,..,42.77,55.31,..,77,91.85,83,60.92,57,55.85,54.15,48.69,55.14,53.92,57.54,65.46,57.38
..REGION VI (WESTERN VISAYAS),"Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Onion Red Creole (Bermuda Red),65.15,34.97,21.6,16.95,16.24,41.79,47.7,40.75,45.42,44.3,42.4,48.69,71.47,124.31,47.32,43.43,44.48,56.51,62.54,61.99,62.94,71.05,71.69,70.63,75.02,56.17,37.97,37.29,38.46,43.72,46.52,68.31,84.43,60.8,62.65,50.88,45.46,41.47,31.83,29.95,41.26,45.3,45.4,48.73,..,59.08,..,84.88,82.5,70.72,36.09,27.34,25,26.45,45.91,48.74,51.92,50.41,45.6,49.93,46.62,37.03,24.32,29.58,30.72,37.35,43.57,47.4,53.94,64.55,80.46,81.15,61.42,47.05,41.35,48.58,67.98,80.78,84.52,94.33,95.34,77.2,38.12,43.11,50.4,58.68,40.9,38.68,40.1,50.43,52.14,53.72,63.43,64.31,75.92,104.78,82.43,..,50,52.49,57.29,73.02,77.92,82.53,76.52,53.17,58.74,59.51,62.08,52.82,39.94,31.17,54.77,36.92,36.92,48.96,49.75,64.2,106.48,172.69,144.47,75.68,60.66,64.04,64.2,75.45,76.78,91.03,117.71,115.12,111.2,93.45,66.3,79.65,69.65,63.75,65.15,71.4,78.68,70.5,79.95,98,113.75,152.84,126.5,101,44,39.8,49.8,72.6,86.44,102.35,120.8,165.75,235.1,334.8
..REGION VI (WESTERN VISAYAS),Onion White (Yellow Granex),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Pepper bell,60.92,48.8,47.29,44.25,43.65,44,47.46,68.85,86.77,65,..,60,87.31,123.22,111.08,109.83,102.28,77.08,89.54,86.61,89.38,105.92,121.38,90.89,77.42,71.2,70.46,84.08,93.08,96.77,119.08,123.21,116.88,116.93,93.54,66.54,64.97,78.3,70.83,48.03,60.36,75.5,116.29,183.31,144.62,129.23,109.46,98.69,79.86,67,69.31,75.54,70.46,59.23,75.38,84.62,84.23,85.14,89.25,120.71,153.54,99.75,67.15,50.46,65,67.31,114.32,138.22,106.46,101.38,52.37,66,70.08,59.18,46.78,54.74,72.68,93.8,115.83,115.3,85.37,79.3,120.75,119.92,116.31,109,83.62,82.15,60.6,60.15,128.17,124,114.77,108.5,132.77,155.23,181.15,154.91,..,124.15,115,116.62,130.46,144.71,..,..,120.22,104.67,124,108.5,97,119.69,121.43,162.58,174.23,220.54,208.62,155.14,176.54,170.85,155.38,120.25,89.54,138,136.77,134,140.86,176.46,202,211.23,270.62,290,213.23,203,154.36,126.54,117.54,150.15,167.77,..,162.38,224.23,..,179.57,187,187,168.38,151.46,189.38,203.77,188.92,180,175.92,178.92,215.38,232.15
..REGION VI (WESTERN VISAYAS),"Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Garlic Taiwan (Imported),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.71,106.22,106.6,106.56,106.47,106.69,107.34,108.47,106.27,120.45,131.26,131.68,127.51,108.42,99.61,96.67,68.75,64.91,62.69,62.81,61.31,60.83,60.62,..,54.2,49,54.58,55,59.54,61.3,59.85,60.22,69.95,80.12,85.36,96.96,100.6,108.88,102.29,..,..,95,..,..,99.93,99.67,95.55,60.22,56.02,56.4,62.65,82.52,71.25,87.15,73.2,75.6,75.05,65.47,64.53,64.8,67.8,67.88,68.45,..,77.55,79.56,81.35,76.4,68.92,..,68.75,63.83,62.87,64.99,64.09,63.2,63.17,62.92
..REGION VII (CENTRAL VISAYAS),Garlic,148.75,140.83,124.17,126.67,126.15,119,130.14,153.38,154.5,154.63,161.59,166.5,179.83,180.74,175.68,174.52,175.36,162.64,158.42,156.67,156.05,156.03,158.48,156.49,151.03,149.1,147.95,144.05,139.47,145.9,148.33,148.48,149.62,149.17,149.67,147.59,148.87,150,141.67,140.77,142.76,140.83,147.33,149.03,160.86,175.94,228.4,245.83,232.96,224,187.07,180.17,197.06,245,251.79,250.77,251.89,284.86,..,435,439.17,260,152.86,119.29,125,126.06,133.14,134.57,132.07,131.11,134.55,143.03,93.33,137.95,115.71,114.64,99.43,106.5,111.75,132.66,128.59,135.54,130.19,151.78,156.22,151.17,132.86,141.17,115.06,126.3,137.54,149.36,143.7,142.08,143.33,140.53,..,177.5,90,95,93.91,..,106.79,100,100,100,100,100,101.54,87.08,81.62,84.32,91.4,90.26,89.76,90.8,97.58,..,..,80,..,..,258.18,150,175,150,..,91.67,81.25,100.77,110,165,182,200,281.25,300,300,300,300,300,295,..,280,280,285,272.5,..,..,95,95,95,95,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Ginger Hawaiian,33.3,33.08,34,47.42,59.63,65.69,64.97,67.79,43.31,35.45,31.43,29.14,28.33,27.45,27.33,27.13,26.33,26.35,24.61,25.17,26.06,25.46,25.83,22.57,22.19,19.38,18.32,17.86,18.98,18.25,21.49,21.85,30.81,29.76,28.23,28.09,28.47,27.09,31.67,42.79,49.28,49.72,58.57,60.7,54.37,53.62,51.44,51.98,55.91,55.85,71.63,107.65,139.87,156.38,152.68,118.62,76.72,55.36,62.25,59.57,59.62,59.95,68.16,100.45,111.82,132.38,113.61,118.13,83.75,45.2,41.37,48.88,47.6,43,44.96,41.37,55.64,73.83,60,51.49,49.33,44.54,42.33,36.89,40.35,37.56,37.47,30.92,34.96,35.6,32.15,36.91,34.14,37.89,41.92,30,38.05,45,26.18,32.5,33.92,..,40.92,48,49.17,50,35.95,47.68,44.18,55.3,68.12,75.3,95.78,106.22,105,128.26,119.33,..,..,80,..,..,100.64,141.67,141.35,137.75,123.85,122,123,122.6,100.75,92.9,76.36,66.8,66.15,61.67,67.33,60.67,74.5,80.2,76.75,..,58.25,51.2,56.25,50,44.4,..,53.64,53.17,56.25,58.43,50.38,51,46.92,40
..REGION VII (CENTRAL VISAYAS),Ginger Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Onion Leeks,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Onion Red Creole (Bermuda Red),82.32,43.03,22.97,18.98,20.14,25.28,31.67,38.03,40.25,39.53,40.06,49.24,78.08,129.54,47.94,47.05,48.74,59.48,58.26,55.91,55.72,64.12,66.05,65.13,63.41,50.7,38.14,44.19,55.92,59.68,61.6,69.83,81.09,66.35,63.4,59.56,56.11,42.64,33.58,32,36.91,43.42,42.2,42.66,49.51,49.63,62.75,80.08,79.69,59.93,34.51,32.07,30.22,40.32,42.63,43.88,43.86,44.26,43.22,43.66,48.98,36.92,27.48,33.46,35.92,40.15,45.06,43.37,52.57,61.49,79.73,86.04,80.52,49.14,45.37,55.98,65.82,79.44,70.08,83.18,95.57,75.26,57.95,60.8,59.69,59.53,50.09,49.4,47.27,46.08,45.35,46.87,53.2,56.4,64.73,78.46,70.29,54.11,53.58,58.33,60.23,..,76.32,91,78.75,63.21,59.54,57,64.92,64.8,58.54,44.8,47.46,44.78,49.23,52.3,50.07,..,..,80,..,..,59.93,78.8,81.73,81.48,79.69,77.4,77.45,93.64,94.5,97.7,80.56,74.48,72.55,64,64,73.93,73,76.6,76.15,..,123.3,175.89,107.65,69,42.8,..,56.78,63.22,73.8,96.67,123.66,160.77,226.54,317.42
..REGION VII (CENTRAL VISAYAS),Onion White (Yellow Granex),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Pepper bell,58.96,59.4,47.84,47.86,47.51,55.6,80.83,92.79,86.6,78.84,72.19,84.12,85.11,98.19,140.45,113,92.29,79.69,48,46.73,62.62,83.06,82.14,86.25,60.19,73.16,89.27,74,72.71,81.88,97.81,97.6,111.03,84.51,39.53,52.1,92.5,94.05,81.35,52.14,65.9,75.33,97.12,108.16,112.27,106.91,99.92,103.11,74.48,83.42,99.83,79.32,66.72,50.3,55.34,49.74,90.4,91.67,99.04,115.18,130.29,129.35,106.43,79.02,120.08,93.94,121.98,111.43,98.64,74.83,63.24,52.96,83.41,71.77,92.88,114.87,133.44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.6,116,130,121.33,112,..,..,100,97.69,..,99.79,123.5,120,125.71,110,107.83,114.15,131.07,62.38,86.62,118.2,117.33,144,147.1,123.33,..,..,80,..,..,110.55,59.29,60.74,137.24,138.6,115,102.75,96.2,96.9,115.75,154,163.6,90.25,65,66.33,96.67,140,82.8,129.5,..,134.25,133.64,190.25,189.5,204.6,..,178.64,117.67,145.58,134.71,118.38,102.17,120.62,189.69
..REGION VII (CENTRAL VISAYAS),"Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Garlic Taiwan (Imported),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
