Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..MIMAROPA REGION,Sweet Peas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Sweet Peas Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Habitchuelas [Snap beans],18.28,21.57,24.75,29.25,31.83,39.61,32.69,28.91,23.07,30.29,49.86,42.62,39.66,37.93,32.44,29.68,37.28,43.79,44.2,53.66,39.51,60.25,51.04,41.15,45.14,45.72,35.12,32.77,37.11,40.87,37.1,41.9,46.41,37.76,39.84,29.59,32.24,32.45,28.96,27.71,35.16,43.75,33.08,27.35,31.54,41.54,48.94,44.27,33.54,27.79,26.22,25.64,31.65,42.58,54.46,64.86,38.07,33.21,34.38,42.66,52.18,36.59,35.95,29.23,27.48,30.94,37.35,32.28,29.97,38.53,65.14,57.95,21.02,33.12,29.18,27.31,43.32,42.17,34.49,29.13,33.47,45.17,51.88,68.85,52.09,51.26,31.03,30.19,35.71,34.84,36.8,33.06,34.82,44.18,44.09,57.59,72.52,68.97,50.55,33.74,39.57,46.08,57.86,47.54,38.6,51.15,39.19,43.47,63.95,49.37,39.97,62.31,59.2,44.76,33.09,53.47,58.82,44.53,43.03,64.13,54.62,39.78,40.24,35.32,47.13,49.31,29.64,30.55,42.59,53.71,99.33,103.55,80.58,58.23,50.78,39.58,38.46,39.82,41.28,39.9,51.47,49.16,59.61,65.31,67.94,65.56,58.23,41.7,48.65,61.32,57.78,47.95,56.95,72.34,99.67,78.82
..REGION V (BICOL REGION),"Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Stringbeans,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Sweet Peas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Sweet Peas Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Habitchuelas [Snap beans],25.71,26.63,35.67,27.56,32.67,22.34,23.86,16.73,23.46,28,23.73,26.16,37.78,38.03,34.45,29.66,41.04,46.14,31.2,59.22,45.23,63.83,50.44,44.05,40.97,41.76,46.22,33.01,35.12,34.29,31.39,45.11,40.42,33.33,49.43,56.93,36.92,33.59,38.04,35.93,33.15,39.19,30.02,36.41,46.46,59.64,62.69,58.37,43.43,42.67,44.17,38.25,27.97,22.89,36.29,53.59,44.47,33.81,46.68,78.42,53.62,30.19,40.04,42.46,35.71,28.57,32.71,52.06,45.46,38.95,60.21,45.5,27.05,39.68,36.02,39.9,79.71,54.01,28.16,41.47,56.18,50.96,38.12,42.03,52.66,57.92,45.88,42.26,38.95,43.76,46.6,44.96,51.58,57.17,77.41,70.38,66.91,60.84,57.23,51.6,50.84,46.65,39.54,44.32,78.08,52.87,48.08,47.53,41.35,56.17,55.91,66.77,95.24,57.75,56.16,64.63,70.48,52.5,54.75,62.15,58.11,57.63,50.72,50.56,49.77,48.13,37.4,50.19,64.95,70.26,65.64,67,74,70.13,61.68,59.07,59.86,59.68,58.49,47.75,48.18,61.7,89.5,102.03,85.18,72,52.98,53.96,64.26,62.06,53.36,57.73,67.98,70,117.2,74.26
..REGION VI (WESTERN VISAYAS),"Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.59,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Stringbeans,24.37,30.17,26.57,16.27,13.71,18.09,29.67,11.4,9.11,11.75,12.95,14.68,21.14,27.45,27.31,24.3,20.94,20.8,25.85,22.76,23.22,25.29,24.82,20.78,18.75,18.15,18.69,18.08,15.85,21.31,27.55,27.44,24.37,19.83,22.29,19.05,32.09,32.08,27.92,22.51,23.54,27.37,21.6,22.18,22.12,29.14,38.14,28.77,31.67,28.15,28.06,27.92,22.22,16.68,16.89,21.4,25.89,26.21,24.8,36.79,29.75,24.95,22.77,29.82,24.09,32.77,39.45,24.78,18.66,20.95,22.57,26.62,22.14,27.07,28.17,24.52,37.09,37.08,32.74,30.04,29.28,32.38,27.5,22.09,36.32,40.42,43.14,36.8,32,32.08,31.77,27.37,32.12,32.07,27.62,42.72,57.6,50.24,..,37.06,37.38,40.08,37.23,31.71,..,32.07,31.58,32,33,36.5,47,48.15,71.24,52.75,43.31,35.69,36.54,36.86,31.23,30.69,35.54,40.75,37.31,38,42.62,50,35.14,26.77,50,54.62,61.38,62,41.54,57,52,47.69,42.62,42,42.38,..,40.95,38.54,..,63.5,86.23,88.5,53.31,43.77,46.85,36,27.69,29.93,27.69,51.85,72.77,66.69
..REGION VI (WESTERN VISAYAS),Sweet Peas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Sweet Peas Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Habitchuelas [Snap beans],25.59,24.36,27.24,32.96,28.95,26.63,18.62,11.08,23.84,27.39,20.51,21.86,28.38,37.6,27.83,24.93,33.72,29.21,18.89,31.27,22.81,32.25,27.38,23.76,27.31,29.58,25.34,18.52,25.38,23.78,20.41,23.81,32.88,21.74,28.42,43.13,31.2,22.43,25.02,29.89,37.22,26.82,13.76,20.15,26.86,26.1,32.91,29.65,34.64,51.9,32.12,32.28,28.4,31.49,24.09,21.98,28.48,25,27.28,52.57,49.7,25.09,34.94,49.37,33.51,31.91,28.61,29.42,25.45,29.74,41.71,32.78,46.56,40.66,35.96,51.79,76,61.64,36.45,31.17,41.85,36.54,30,37.65,34.02,50.58,46.36,36.5,26.71,27,27.46,27.43,31.9,29.73,30.33,47.6,44.92,39.78,35.07,35.5,37.31,..,28.66,28,44.58,38.57,27.77,43.43,39.37,47.95,49.98,54.22,51.58,52.76,45.23,42.26,43.84,..,..,30,..,..,28.27,59.55,57.17,32.87,20.1,28.1,28.5,30.76,43.7,45.9,63.08,47.4,53.5,57.67,43,36.73,37.8,50.8,34,..,51.15,59.12,104.21,47.25,34.4,..,50.91,43,36,38.29,38.69,51.75,68.46,50.77
..REGION VII (CENTRAL VISAYAS),"Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.73,63.75,59.08,63.77,..,57.88,57.24,58.22,59,59.09,59,58.98,59.05,58.98,59.42,59.46,59.58,60.49,59.02,59.16,..,..,60,..,..,62.8,61.2,61.2,65.14,68.19,61.95,64.25,60,61.83,67.65,67.56,69.12,80.9,84.4,80.8,68.8,66.8,66.8,67,..,67.35,68.88,70.4,71,71.6,..,64.33,60.6,63.03,66.31,67.51,69.2,67.14,66.62
..REGION VII (CENTRAL VISAYAS),"Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Peanut with shell, dry",43.88,50.18,51.53,53.03,52.81,55,56.5,53.15,47.61,46.16,51.11,56.15,51.07,49.02,51.11,52.37,53.37,52.61,55.35,53.49,58.58,55.13,57.33,57.37,54.87,57.13,57.21,58.26,57,57.79,57.29,54.97,56.87,58.97,57.48,56.79,58.32,56.52,57.04,55.31,57.16,58.73,59.6,56.93,48.76,57.73,61.78,57.73,55.46,63,65.85,58.28,51.79,54.84,56.38,55.54,55.36,59.29,62.16,62.75,62.59,60.06,67.31,73.03,71.68,73.12,78.13,72.04,72.04,65.08,77,74.52,77.07,74.85,75.22,67.03,76,83.84,79.15,81.69,68.87,77.89,67.45,75.98,85.54,76.25,70.86,64.83,73.93,79.6,76.15,76.83,87.9,97.86,101.25,107.5,110,113.51,60,60,60,..,60,60,60,60,60,60,60,49.33,60.98,60.85,60.71,61.44,60.79,61.24,61,..,..,60,..,..,..,80,80,80,80,77.86,77.78,76.11,73.42,80.2,76.88,78.8,83.25,85,85,85,85,90,92.94,..,118.25,120.79,120,120,120,..,116.09,110.04,108,110,109.23,106.67,110,105.38
..REGION VII (CENTRAL VISAYAS),"Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.16,82,81.05,79.13,80,78.24,75.4,74.13,69.93,70.69,73.69,73.92,75.28,73.55,68.88,68.64,68.79,69.78,73.37,75.62,74.33,74.42,73.82,73.76,72.89,72.15,70.95,67,65.13,69.91,73.19,71.24,68.62,65.85,63.25,62.18,63.66,64.27,67.21,67.08,67.92,76.53,77.14,79.64,78.48,80.89,79.1,78.61,78.74,83.21,80.41,77.92,76.55,82.58,79.21,81.73,79.5,82.25,67.03,76.29,82.09,86.11,87.16,87.22,82.1,64.91,74.84,90.46,76.17,74.64,65.75,71,74.4,74.31,79.14,87.94,97.89,99.38,100,87.88,87.22,69.75,70,70,..,70,70.12,70,70,70,70,70,70,72.57,72,72.6,72.51,72.06,71.54,71.22,..,..,70,..,..,80,80,80,78.12,77.82,90.25,93.33,..,..,..,..,..,..,77,77,80,80,80,82,..,87.9,87.76,88,89,90,..,88.49,87.15,88.6,91.29,92.45,93,104.8,115.77
..REGION VII (CENTRAL VISAYAS),Stringbeans,24.98,21.24,19.88,34.38,37.74,36.16,20.26,13.37,18.38,23.16,21.49,18,28.82,26.48,23.54,18.94,26.66,31.09,18.95,24.58,21.49,25.49,25.73,21.79,24.3,22.75,21.47,14.64,21.29,27.21,26.21,26.73,35.54,26.83,25.03,21.98,23.74,23.66,19.65,24.89,27.17,30.63,18.3,13.49,25.55,35.14,41.62,24.33,33.37,42.23,34.45,22.63,20.15,28.4,28.24,24.38,32.39,22.49,25.12,46.93,42.86,29.31,31.36,38.47,41.15,44.27,34.59,21.58,25.1,25.55,28.06,33.64,17.16,29.62,27.28,45.25,70.89,72.17,49.41,36.44,47.44,52.35,45.45,40.46,34.27,46.93,50.21,45.08,34.29,31.9,32.6,30.64,44.08,30.09,35.83,50.72,46.31,32.2,35.91,35.42,41.92,..,29.57,32.5,60.42,61.86,30.14,38.27,39.17,44.63,47.98,57.7,52.42,56.36,46.72,41.7,41.16,..,..,30,..,..,42.73,68,60,48.62,25.58,27.05,30.45,39.36,46,50.55,69.08,47.68,38.25,37,33.33,41.13,31,44.2,63,..,33.75,73.41,107.5,60.5,48,..,37.64,39.75,35,35.29,32.85,50.67,67.92,61.85
..REGION VII (CENTRAL VISAYAS),Sweet Peas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Sweet Peas Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Habitchuelas [Snap beans],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
