Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION III (CENTRAL LUZON),"Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Calamansi,29.44,41.25,30.56,25.89,42.5,23.33,27.78,24.44,11.25,15,12.67,26.67,26.25,26.2,63.31,48.23,44.67,42.16,57.6,37.91,12.56,27.36,44.13,58.16,55.98,35.45,43.88,70.58,45.58,34,24.73,24.73,8.43,24.84,40.69,59.93,57.5,49.8,49.45,49.31,50.66,30.78,25.71,18.58,10.38,21.13,38.51,53.64,68.84,43.91,50.48,69.33,46.84,27.15,19.98,31.67,26.93,21.38,40.86,40.31,21.15,25.65,35.73,31.78,57.8,45.44,35.51,31.08,19.71,27.38,21.5,35.58,30.76,39.38,35.58,43.38,42.98,41.8,28.96,24.76,16.62,15.49,24.36,43.24,40.09,47.69,25.51,35.34,44.93,36.93,27.93,22.78,14.87,..,35.55,27.37,29.69,61.93,55.51,43.8,..,33.4,23.84,32.33,18.35,28.6,50.67,53.58,34.24,22.15,30.91,61.28,67.93,30.55,22.82,19.76,15.18,18.51,38.73,62.31,46.6,24.3,27.85,51.04,36.07,42.1,36.76,24.54,18.51,..,29.2,40.51,45.24,93.18,52,55.1,66.6,38.04,28.64,31.11,22.62,..,52.04,42.2,46.05,64.15,72.18,70.38,48.84,..,43.16,35.24,..,37.68,66.51,66.62
..REGION III (CENTRAL LUZON),Mandarin Szinkom,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),"Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),"Mango Carabao, ripe",..,..,..,..,..,..,..,..,..,..,..,..,..,56.26,33.36,28,25.74,27.02,50.56,65,69.73,83.91,89.1,88.96,53.34,37.06,42.94,39.72,38.63,45.76,61.38,73.42,92.5,82.89,83.64,72,29.68,30.37,32.35,41.02,52.46,42.89,68.09,87.2,97.09,103.51,89.09,91.07,57.13,49.04,45.5,47.84,38.8,35.28,51.07,86.11,106,..,81.71,85.89,84.08,66.28,54,51.63,38.84,29.18,52.44,96.75,94,97.5,99.2,85.02,85,56.35,58.13,63.09,44.87,47.78,42.6,76.64,89.16,107.24,110.82,102.93,79.98,55.17,51.91,66.69,74.91,63.38,63.58,59.67,71.02,..,102.08,103.29,102.44,101.25,99.33,113.55,..,58.37,89.51,102.56,110.45,106.53,112.11,103.18,94.93,89.35,94.78,102.05,84.09,60.05,91.56,132.56,144.63,..,103.84,92.4,94.22,96,106,104.8,96.22,77.73,99.76,149.34,165.53,..,139.07,168.84,169.16,115.75,177.98,162.13,86.58,91.93,157.96,149.44,154.53,..,151.51,151.13,153.83,98.98,83.07,75.56,70.27,..,164.28,182.13,..,149.98,148.91,132.29
..REGION III (CENTRAL LUZON),Muskmelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Papaya Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Pineapple Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Watermelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Banana Latundan, ripe*",1.88,2,2,2,2,2,1.73,2,2.27,2.25,2.25,2.5,2.5,2.5,2.4,2.4,2.4,2.4,1.84,2,2,2,1.95,2,1.8,1.8,1.8,1.8,1.75,1.75,1.75,1.76,1.75,1.92,1.33,1.07,1,1,1,1,1.15,1,1,1,1.08,1,1.32,1.3,13.54,15.78,18.33,16.14,18.93,17.58,18.67,19.2,19.44,23.75,24.64,20.64,21,25,25.88,25,25,25,24.25,25.5,25.5,26.75,26.75,26.75,25.25,25,28.25,35,26.18,25,25.91,23.85,21.57,17.85,21.17,20,20.94,25,23.54,21.94,22.94,25.06,25.19,23.54,26.47,23.44,..,22.69,22.38,24.86,26.35,..,27.17,25.67,25.67,27.27,27.75,27.25,27.53,27.33,27.75,27.08,29.87,30.09,30.08,27.58,31.67,31.43,32.56,28.33,29.53,30.92,31.76,..,32.92,37.78,42,42.33,43.33,39.58,40,38,33.75,35.62,..,38.33,37.5,37.23,35.25,34.17,35,36.79,..,..,34.92,31,32.5,33.13,34.06,32.5,32.19,30.06,..,30.94,..,32.31,31.56,29.06
..REGION IV-A (CALABARZON),"Banana Saba, ripe*",1,1,1.07,1.1,1.1,1.1,1.15,1.27,1.44,1.45,1.44,1.26,1.28,1.25,1.3,1.32,1.6,1.69,1.32,1.3,1.26,1.25,0.95,1.1,1.1,1.1,1.01,1.19,1,0.9,0.89,0.9,0.94,1.01,0.94,1.04,0.93,0.84,0.9,0.94,0.88,0.87,0.91,0.98,1,0.95,1.01,1.09,10.43,11.67,13.25,12.26,12.79,14.63,13.99,15.15,16.71,23.81,27.83,28.45,23.25,24,22.63,22.94,29.45,26.89,23.84,22.73,22.73,22.81,22.04,21.48,19.28,17.9,17.38,21.7,22.39,17.19,18.74,17,17.65,16.91,17.21,17.07,17.47,17.21,15.76,14.25,14.72,16.5,15.63,14.73,14.97,13.44,12.44,13.19,12.63,12.66,12.42,12.25,13,13.38,14.34,15.1,14.78,15.42,15.95,16.46,16.42,17.13,16.25,17.38,16.91,16.92,16.71,19.75,16.25,16.63,16.29,15.45,13.79,..,19.04,21.15,21.42,22.29,22.97,24.09,25.93,25.81,20.89,21.43,17.5,20.53,23.28,23.45,23.88,22.42,22.84,23.29,19,19,21.91,20.69,20.04,25.22,21.32,20.88,19.32,19.22,13.5,18.59,16.19,21.09,21.32,19.46
..REGION IV-A (CALABARZON),"Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Calamansi,25.31,34,30.94,22.92,28.93,24.75,18.86,20.63,9.78,8.84,18.5,25.5,22,28.44,45.75,34.74,44,44.75,38.64,26.5,18.44,25.25,40.45,56.13,49.3,43.8,43.4,69.44,47.14,26.04,20.09,19.34,13.11,15.74,24.67,49.3,46.87,46.9,42.47,41.1,41.69,27.92,23.2,16.53,12.25,13.24,28.07,55.64,56.47,38.52,50.66,59.82,47.03,26.16,23.45,22.27,15.84,14.57,23.51,27.52,27.8,29.51,44.95,38.89,56.98,53.2,43.76,29.7,22.57,17.99,22.15,34.25,36.59,52.8,48.9,51.33,52.73,53.77,34.79,22.22,15.67,15.05,24.33,31.86,43.68,46.19,35.46,49.55,48.84,42.99,31.25,28.53,19.47,21.03,42.28,30.93,30.21,49.29,57.97,54.2,47.87,41.27,37.14,36.86,26.63,24.36,49.32,57.5,39.68,27.98,38.08,56.54,63.63,37.33,28.75,27.24,20.65,23.75,33.33,64.36,49.47,..,74.13,61.19,39.5,41.75,36.42,35.2,22.05,24.21,34.68,43.93,47.95,79.76,60.74,65.07,73.12,48.82,36.84,35.62,27.1,26.42,44.97,50.68,54.67,61.87,69.63,68.19,56.34,49.88,43.38,47.92,31.42,48.29,66.18,72.87
..REGION IV-A (CALABARZON),Mandarin Szinkom,..,..,..,..,..,..,..,..,..,..,..,..,9.9,11.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.38,13.63,19.29,18.42,15,..,..,..,..,..,..,..,..,..,..,18.67,17,20,..,..,..,..,24.5,..,..,..,..,33.95,19.89,20,21,20.22,17.86,..,31.25,21.92,19.72,15.29,16.08,15.85,15,13.64,..,..,..,..,..,..,..,24.55,..,17.19,13.81,16,13,..,..,..,30,30,27.27,20.45,25,23.33,17.5,..,20,..,..,..,..,39,39,29.29,24.5,25.2,21.58,..,..,..,..,..,..,..,38.75,32.31,27.92,27.92,..,..,..,..,..,..,..,..,..,..,30.86,31.09,29.17,29.38,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Mango Carabao, ripe",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.56,..,..,..,..,..,..,..,..,..,..,..,..,..,25,41.43,32.5,..,..,..,..,..,..,..,..,101.43,89.57,61.67,32.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Muskmelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Papaya Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,..,..,15.29,17.5,14.52,16.2,13.5,12.74,..,22.5,21.96,25,..,17.17,22.92,26.35,16.64,15.75,..,16,..,22.4,16.83,18,19.14,17.57,17.5,17.86,18.8,17.29,17.2,17.13,21,20,18.08,20,18,17.5,19.44,20.85,23,22.14,21.25,19.25,21.25,20,20,20,20,20,20,20,20,20,18.93,25.75,28.48,20,20,20,19.29,16.67,16.08,17.85,19.67,20,20,18.23,7.27,18.25,17.69,19.63,18.23,26.53,22.53,..,16.6,19.79,18.73,21.53,..,20.25,20.6,24.27,27.64,32.22,28.33,35.83,46.88,35.91,30,26.7,30.13,31.36,29.38,29.09,22.92,28.5,21.8,25,27,30,..,26.67,27.44,25.87,26.42,25,24.58,25.57,25.06,23.75,25.42,..,29.83,35.3,33.67,33.92,37.92,39.06,35.38,..,..,29.59,28.2,25.58,25.46,24.63,25.3,25.38,26.25,..,24.69,..,27.69,27.5,24.2
..REGION IV-A (CALABARZON),Pineapple Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.67,13.17,..,..,..,..,..,..,..,..,..,..,19.27,23.33,23.8,..,..,21.6,34.33,27.56,20,22.63,23.57,23.71,22.78,23.22,24.5,..,..,..,25,25,32.5,37.73,35,35.29,33.75,33.06,29.44,29.44,..,33.75,32.11,31.79,33,54.41,42.92,31.84,33.75,31.67,37.14,50.53,69,47.5,35,35,35,42.5,22.5,35.27,29.4,30,42.5,47.5,48.57,..,37.5,43.33,40,38,..,22.5,18.71,21,28.33,37.67,42,41.25,48.75,50,46.25,38.67,36.25,40.5,32.63,37.75,41.33,50,42.75,..,68.75,60,..,57.5,43.33,38.46,38.18,40,36.67,31,..,..,..,..,63.33,60,61.25,58.57,51.25,50,..,..,..,50.83,60,52.5,52.5,..,55,50.63,47.5,..,52.5,..,61.43,64.58,54.47
..REGION IV-A (CALABARZON),Watermelon*,20,21.92,33.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6,19.25,..,..,..,..,..,..,..,40,31.82,24,33,25,..,..,..,..,..,..,..,..,60,58.33,33,54.5,49.09,53.08,..,..,..,..,..,30,..,94.44,107.78,68.7,61.79,53.08,60,..,..,..,..,..,..,..,46.36,30.43,76.67,78.57,..,46.36,..,..,..,..,58,55,43.75,..,31.67,32.33,..,..,..,..,..,30,32.5,32.5,36.2,32.75,33.9,40.67,..,..,..,36.67,36.9,40.22,56.09,..,100,66,61.07,65,..,..,..,..,..,..,..,60,..,142.5,122.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Banana Latundan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Banana Saba, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Calamansi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Mandarin Szinkom,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Mango Carabao, ripe",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Muskmelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Papaya Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
